"env","plate","X","kk_strain_id","kk_pop_id","kk_well_id","well_id_96","plate_id","F1","parent","anc","regime","s_hat","exclude","plate_means","fitness_gain","env_means","fitness_gain_adj","f1_unique_id"
"SC_0.2M_NaCl","2_env3",774,"A06_a3_H07_1","a3_H07","H07","A03","2",1,0,0,"sexual",-0.110190601846468,0,0.00259743694077814,-0.112788038787246,-0.0927020854498966,-0.0200859533373495,"A06_a3_H07_1_2_A03"
"SC_0.2M_NaCl","2_env3",1016,"G03_a1.1_B12_1","a1.1_B12","B12","F04","2",1,0,0,"asexual",-0.111812390301483,0,0.00259743694077814,-0.114409827242261,-0.0927020854498966,-0.0217077417923645,"G03_a1.1_B12_1_2_F04"
"SC_0.2M_NaCl","2_env3",1058,"G03_a1.1_B12_1","a1.1_B12","B12","G01","2",1,0,0,"asexual",-0.0975690824849844,0,0.00259743694077814,-0.100166519425763,-0.0927020854498966,-0.00746443397586592,"G03_a1.1_B12_1_2_G01"
"SC_0.2M_NaCl","2_env3",1018,"G03_a1.1_B12_1","a1.1_B12","B12","F05","2",1,0,0,"asexual",-0.0730887558928613,0,0.00259743694077814,-0.0756861928336394,-0.0927020854498966,0.0170158926162572,"G03_a1.1_B12_1_2_F05"
"SC_0.2M_NaCl","2_env3",778,"G03_a1.1_B12_1","a1.1_B12","B12","A05","2",1,0,0,"asexual",-0.0624673643371113,0,0.00259743694077814,-0.0650648012778894,-0.0927020854498966,0.0276372841720072,"G03_a1.1_B12_1_2_A05"
"SC_0.2M_NaCl","2_env3",1020,"B04_a1.1_A02_1","a1.1_A02","A02","F06","2",1,0,0,"asexual",-0.107586931082206,0,0.00259743694077814,-0.110184368022984,-0.0927020854498966,-0.0174822825730875,"B04_a1.1_A02_1_2_F06"
"SC_0.2M_NaCl","2_env3",780,"B04_a1.1_A02_1","a1.1_A02","A02","A06","2",1,0,0,"asexual",-0.109812986081257,0,0.00259743694077814,-0.112410423022035,-0.0927020854498966,-0.0197083375721385,"B04_a1.1_A02_1_2_A06"
"SC_0.2M_NaCl","2_env3",1022,"B04_a1.1_A02_1","a1.1_A02","A02","F07","2",1,0,0,"asexual",-0.10944051772216,0,0.00259743694077814,-0.112037954662938,-0.0927020854498966,-0.0193358692130415,"B04_a1.1_A02_1_2_F07"
"SC_0.2M_NaCl","2_env3",782,"B04_a1.1_A02_1","a1.1_A02","A02","A07","2",1,0,0,"asexual",-0.0835853366115035,0,0.00259743694077814,-0.0861827735522816,-0.0927020854498966,0.00651931189761498,"B04_a1.1_A02_1_2_A07"
"SC_0.2M_NaCl","2_env3",1024,"A04_a3_G12_1","a3_G12","G12","F08","2",1,0,0,"sexual",-0.0899193488494018,0,0.00259743694077814,-0.0925167857901799,-0.0927020854498966,0.000185299659716684,"A04_a3_G12_1_2_F08"
"SC_0.2M_NaCl","2_env3",824,"G03_a1.1_B12_1","a1.1_B12","B12","B04","2",1,0,0,"asexual",-0.0598059436505796,0,0.00259743694077814,-0.0624033805913577,-0.0927020854498966,0.0302987048585389,"G03_a1.1_B12_1_2_B04"
"SC_0.2M_NaCl","2_env3",1026,"A04_a3_G12_1","a3_G12","G12","F09","2",1,0,0,"sexual",-0.0789040774800478,0,0.00259743694077814,-0.0815015144208259,-0.0927020854498966,0.0112005710290707,"A04_a3_G12_1_2_F09"
"SC_0.2M_NaCl","2_env3",786,"A04_a3_G12_1","a3_G12","G12","A09","2",1,0,0,"sexual",-0.204244037658598,0,0.00259743694077814,-0.206841474599376,-0.0927020854498966,-0.11413938914948,"A04_a3_G12_1_2_A09"
"SC_0.2M_NaCl","2_env3",1028,"A04_a3_G12_1","a3_G12","G12","F10","2",1,0,0,"sexual",-0.0975836067539022,0,0.00259743694077814,-0.10018104369468,-0.0927020854498966,-0.00747895824478371,"A04_a3_G12_1_2_F10"
"SC_0.2M_NaCl","2_env3",788,"B04_a1.1_A02_1","a1.1_A02","A02","A10","2",1,0,0,"asexual",-0.100915131261547,0,0.00259743694077814,-0.103512568202325,-0.0927020854498966,-0.0108104827524285,"B04_a1.1_A02_1_2_A10"
"SC_0.2M_NaCl","2_env3",832,"A04_a3_G12_1","a3_G12","G12","B08","2",1,0,0,"sexual",-0.0686283709364765,0,0.00259743694077814,-0.0712258078772546,-0.0927020854498966,0.021476277572642,"A04_a3_G12_1_2_B08"
"SC_0.2M_NaCl","2_env3",834,"A04_a3_G12_1","a3_G12","G12","B09","2",1,0,0,"sexual",-0.0609545622556546,0,0.00259743694077814,-0.0635519991964327,-0.0927020854498966,0.0291500862534639,"A04_a3_G12_1_2_B09"
"SC_0.2M_NaCl","2_env3",1076,"A04_a3_G12_1","a3_G12","G12","G10","2",1,0,0,"sexual",-0.07911502624132,0,0.00259743694077814,-0.0817124631820981,-0.0927020854498966,0.0109896222677985,"A04_a3_G12_1_2_G10"
"SC_0.2M_NaCl","2_env3",836,"B04_a1.1_A02_1","a1.1_A02","A02","B10","2",1,0,0,"asexual",-0.113606627792604,0,0.00259743694077814,-0.116204064733382,-0.0927020854498966,-0.0235019792834855,"B04_a1.1_A02_1_2_B10"
"SC_0.2M_NaCl","2_env3",880,"A04_a3_G12_1","a3_G12","G12","C08","2",1,0,0,"sexual",-0.0763437548030248,0,0.00259743694077814,-0.0789411917438029,-0.0927020854498966,0.0137608937060937,"A04_a3_G12_1_2_C08"
"SC_0.2M_NaCl","2_env3",882,"A04_a3_G12_1","a3_G12","G12","C09","2",1,0,0,"sexual",-0.0968369808954944,0,0.00259743694077814,-0.0994344178362725,-0.0927020854498966,-0.00673233238637592,"A04_a3_G12_1_2_C09"
"SC_0.2M_NaCl","2_env3",1124,"A04_a3_G12_1","a3_G12","G12","H10","2",1,0,0,"sexual",-0.113539502172545,0,0.00259743694077814,-0.116136939113323,-0.0927020854498966,-0.0234348536634265,"A04_a3_G12_1_2_H10"
"SC_0.2M_NaCl","2_env3",884,"B04_a1.1_A02_1","a1.1_A02","A02","C10","2",1,0,0,"asexual",-0.0942147974458799,0,0.00259743694077814,-0.096812234386658,-0.0927020854498966,-0.00411014893676143,"B04_a1.1_A02_1_2_C10"
"SC_0.2M_NaCl","2_env3",1062,"A06_a3_H07_1","a3_H07","H07","G03","2",1,0,0,"sexual",-0.0931678520149733,0,0.00259743694077814,-0.0957652889557514,-0.0927020854498966,-0.00306320350585482,"A06_a3_H07_1_2_G03"
"SC_0.2M_NaCl","2_env3",1064,"G03_a1.1_B12_1","a1.1_B12","B12","G04","2",1,0,0,"asexual",-0.0970396128082752,0,0.00259743694077814,-0.0996370497490533,-0.0927020854498966,-0.00693496429915672,"G03_a1.1_B12_1_2_G04"
"SC_0.2M_NaCl","2_env3",1106,"G03_a1.1_B12_1","a1.1_B12","B12","H01","2",1,0,0,"asexual",-0.0485326544846773,0,0.00259743694077814,-0.0511300914254554,-0.0927020854498966,0.0415719940244412,"G03_a1.1_B12_1_2_H01"
"SC_0.2M_NaCl","2_env3",1066,"G03_a1.1_B12_1","a1.1_B12","B12","G05","2",1,0,0,"asexual",-0.0762498240224181,0,0.00259743694077814,-0.0788472609631962,-0.0927020854498966,0.0138548244867004,"G03_a1.1_B12_1_2_G05"
"SC_0.2M_NaCl","2_env3",826,"G03_a1.1_B12_1","a1.1_B12","B12","B05","2",1,0,0,"asexual",-0.115292645704175,0,0.00259743694077814,-0.117890082644953,-0.0927020854498966,-0.0251879971950565,"G03_a1.1_B12_1_2_B05"
"SC_0.2M_NaCl","2_env3",1068,"B04_a1.1_A02_1","a1.1_A02","A02","G06","2",1,0,0,"asexual",-0.1182041608355,0,0.00259743694077814,-0.120801597776278,-0.0927020854498966,-0.0280995123263815,"B04_a1.1_A02_1_2_G06"
"SC_0.2M_NaCl","2_env3",828,"B04_a1.1_A02_1","a1.1_A02","A02","B06","2",1,0,0,"asexual",-0.12174325379047,0,0.00259743694077814,-0.124340690731248,-0.0927020854498966,-0.0316386052813515,"B04_a1.1_A02_1_2_B06"
"SC_0.2M_NaCl","2_env3",830,"B04_a1.1_A02_1","a1.1_A02","A02","B07","2",1,0,0,"asexual",-0.098747422610197,0,0.00259743694077814,-0.101344859550975,-0.0927020854498966,-0.00864277410107853,"B04_a1.1_A02_1_2_B07"
"SC_0.2M_NaCl","2_env3",818,"A06_a3_H07_1","a3_H07","H07","B01","2",1,0,0,"sexual",-0.111415130742553,0,0.00259743694077814,-0.114012567683331,-0.0927020854498966,-0.0213104822334345,"A06_a3_H07_1_2_B01"
"SC_0.2M_NaCl","2_env3",1060,"A06_a3_H07_1","a3_H07","H07","G02","2",1,0,0,"sexual",-0.108840316540944,0,0.00259743694077814,-0.111437753481722,-0.0927020854498966,-0.0187356680318255,"A06_a3_H07_1_2_G02"
"SC_0.2M_NaCl","2_env3",820,"A06_a3_H07_1","a3_H07","H07","B02","2",1,0,0,"sexual",-0.0591828635914716,0,0.00259743694077814,-0.0617803005322497,-0.0927020854498966,0.0309217849176469,"A06_a3_H07_1_2_B02"
"SC_0.2M_NaCl","2_env3",874,"G03_a1.1_B12_1","a1.1_B12","B12","C05","2",1,0,0,"asexual",-0.0935500132384765,0,0.00259743694077814,-0.0961474501792546,-0.0927020854498966,-0.00344536472935802,"G03_a1.1_B12_1_2_C05"
"SC_0.2M_NaCl","2_env3",822,"A06_a3_H07_1","a3_H07","H07","B03","2",1,0,0,"sexual",-0.113063496825701,0,0.00259743694077814,-0.115660933766479,-0.0927020854498966,-0.0229588483165825,"A06_a3_H07_1_2_B03"
"SC_0.2M_NaCl","2_env3",876,"B04_a1.1_A02_1","a1.1_A02","A02","C06","2",1,0,0,"asexual",-0.0912717018790891,0,0.00259743694077814,-0.0938691388198672,-0.0927020854498966,-0.00116705336997062,"B04_a1.1_A02_1_2_C06"
"SC_0.2M_NaCl","2_env3",1118,"B04_a1.1_A02_1","a1.1_A02","A02","H07","2",1,0,0,"asexual",-0.12644003982804,0,0.00259743694077814,-0.129037476768818,-0.0927020854498966,-0.0363353913189215,"B04_a1.1_A02_1_2_H07"
"SC_0.2M_NaCl","2_env3",878,"B04_a1.1_A02_1","a1.1_A02","A02","C07","2",1,0,0,"asexual",-0.150757212371754,0,0.00259743694077814,-0.153354649312532,-0.0927020854498966,-0.0606525638626355,"B04_a1.1_A02_1_2_C07"
"SC_0.2M_NaCl","2_env3",1120,"A04_a3_G12_1","a3_G12","G12","H08","2",1,0,0,"sexual",-0.0711362108829631,0,0.00259743694077814,-0.0737336478237412,-0.0927020854498966,0.0189684376261554,"A04_a3_G12_1_2_H08"
"SC_0.2M_NaCl","2_env3",866,"A06_a3_H07_1","a3_H07","H07","C01","2",1,0,0,"sexual",-0.0631068299220915,0,0.00259743694077814,-0.0657042668628696,-0.0927020854498966,0.026997818587027,"A06_a3_H07_1_2_C01"
"SC_0.2M_NaCl","2_env3",1122,"A04_a3_G12_1","a3_G12","G12","H09","2",1,0,0,"sexual",-0.105747495632417,0,0.00259743694077814,-0.108344932573195,-0.0927020854498966,-0.0156428471232985,"A04_a3_G12_1_2_H09"
"SC_0.2M_NaCl","2_env3",1070,"B04_a1.1_A02_1","a1.1_A02","A02","G07","2",1,0,0,"asexual",-0.130961787926177,0,0.00259743694077814,-0.133559224866955,-0.0927020854498966,-0.0408571394170585,"B04_a1.1_A02_1_2_G07"
"SC_0.2M_NaCl","2_env3",1110,"A06_a3_H07_1","a3_H07","H07","H03","2",1,0,0,"sexual",-0.0774864134722287,0,0.00259743694077814,-0.0800838504130068,-0.0927020854498966,0.0126182350368898,"A06_a3_H07_1_2_H03"
"SC_0.2M_NaCl","2_env3",1072,"A04_a3_G12_1","a3_G12","G12","G08","2",1,0,0,"sexual",-0.0937477946876457,0,0.00259743694077814,-0.0963452316284238,-0.0927020854498966,-0.00364314617852722,"A04_a3_G12_1_2_G08"
"SC_0.2M_NaCl","2_env3",872,"G03_a1.1_B12_1","a1.1_B12","B12","C04","2",1,0,0,"asexual",-0.0869754602738674,0,0.00259743694077814,-0.0895728972146455,-0.0927020854498966,0.00312918823525107,"G03_a1.1_B12_1_2_C04"
"SC_0.2M_NaCl","2_env3",1074,"A04_a3_G12_1","a3_G12","G12","G09","2",1,0,0,"sexual",-0.090078654533819,0,0.00259743694077814,-0.0926760914745971,-0.0927020854498966,2.5993975299482e-05,"A04_a3_G12_1_2_G09"
"SC_0.2M_NaCl","2_env3",1114,"G03_a1.1_B12_1","a1.1_B12","B12","H05","2",1,0,0,"asexual",-0.110681496704228,0,0.00259743694077814,-0.113278933645006,-0.0927020854498966,-0.0205768481951095,"G03_a1.1_B12_1_2_H05"
"SC_0.2M_NaCl","2_env3",1116,"B04_a1.1_A02_1","a1.1_A02","A02","H06","2",1,0,0,"asexual",-0.0901216155689046,0,0.00259743694077814,-0.0927190525096827,-0.0927020854498966,-1.69670597861271e-05,"B04_a1.1_A02_1_2_H06"
"SC_0.2M_NaCl","2_env3",870,"A06_a3_H07_1","a3_H07","H07","C03","2",1,0,0,"sexual",-0.0887114991113438,0,0.00259743694077814,-0.0913089360521219,-0.0927020854498966,0.00139314939777468,"A06_a3_H07_1_2_C03"
"SC_0.2M_NaCl","2_env3",1108,"A06_a3_H07_1","a3_H07","H07","H02","2",1,0,0,"sexual",-0.0721424791666822,0,0.00259743694077814,-0.0747399161074603,-0.0927020854498966,0.0179621693424363,"A06_a3_H07_1_2_H02"
"SC_0.2M_NaCl","2_env3",1112,"G03_a1.1_B12_1","a1.1_B12","B12","H04","2",1,0,0,"asexual",-0.0944375309840664,0,0.00259743694077814,-0.0970349679248445,-0.0927020854498966,-0.00433288247494792,"G03_a1.1_B12_1_2_H04"
"SC_0.2M_NaCl","2_env3",868,"A06_a3_H07_1","a3_H07","H07","C02","2",1,0,0,"sexual",-0.0691946996018959,0,0.00259743694077814,-0.071792136542674,-0.0927020854498966,0.0209099489072226,"A06_a3_H07_1_2_C02"
"SC_0.2M_NaCl","3_env3",809,"A06_a3_H07_1","a3_H07","H07","A09","3",1,0,0,"sexual",-0.105023154227106,0,-0.000707462799679288,-0.104315691427427,-0.0927020854498966,-0.0116136059775301,"A06_a3_H07_1_3_A09"
"SC_0.2M_NaCl","3_env3",937,"G03_a1.1_B12_1","a1.1_B12","B12","D01","3",1,0,0,"asexual",-0.104281876844834,0,-0.000707462799679288,-0.103574414045155,-0.0927020854498966,-0.0108723285952581,"G03_a1.1_B12_1_3_D01"
"SC_0.2M_NaCl","3_env3",1051,"A06_a3_H07_1","a3_H07","H07","F10","3",1,0,0,"sexual",-0.071092461983005,0,-0.000707462799679288,-0.0703849991833257,-0.0927020854498966,0.0223170862665709,"A06_a3_H07_1_3_F10"
"SC_0.2M_NaCl","3_env3",805,"A04_a3_G12_1","a3_G12","G12","A07","3",1,0,0,"sexual",-0.0981942763263796,0,-0.000707462799679288,-0.0974868135267003,-0.0927020854498966,-0.0047847280768037,"A04_a3_G12_1_3_A07"
"SC_0.2M_NaCl","3_env3",807,"A06_a3_H07_1","a3_H07","H07","A08","3",1,0,0,"sexual",-0.128752848125138,0,-0.000707462799679288,-0.128045385325459,-0.0927020854498966,-0.0353432998755621,"A06_a3_H07_1_3_A08"
"SC_0.2M_NaCl","3_env3",847,"B04_a1.1_A02_1","a1.1_A02","A02","B04","3",1,0,0,"asexual",-0.0805453395984244,0,-0.000707462799679288,-0.0798378767987451,-0.0927020854498966,0.0128642086511515,"B04_a1.1_A02_1_3_B04"
"SC_0.2M_NaCl","3_env3",1049,"A06_a3_H07_1","a3_H07","H07","F09","3",1,0,0,"sexual",-0.0984425701410084,0,-0.000707462799679288,-0.0977351073413291,-0.0927020854498966,-0.00503302189143251,"A06_a3_H07_1_3_F09"
"SC_0.2M_NaCl","3_env3",849,"B04_a1.1_A02_1","a1.1_A02","A02","B05","3",1,0,0,"asexual",-0.0930224419783006,0,-0.000707462799679288,-0.0923149791786213,-0.0927020854498966,0.000387106271275292,"B04_a1.1_A02_1_3_B05"
"SC_0.2M_NaCl","3_env3",811,"A04_a3_G12_1","a3_G12","G12","A10","3",1,0,0,"sexual",-0.108044077230995,0,-0.000707462799679288,-0.107336614431316,-0.0927020854498966,-0.0146345289814191,"A04_a3_G12_1_3_A10"
"SC_0.2M_NaCl","3_env3",851,"A04_a3_G12_1","a3_G12","G12","B06","3",1,0,0,"sexual",-0.0951080753448166,0,-0.000707462799679288,-0.0944006125451373,-0.0927020854498966,-0.00169852709524071,"A04_a3_G12_1_3_B06"
"SC_0.2M_NaCl","3_env3",799,"B04_a1.1_A02_1","a1.1_A02","A02","A04","3",1,0,0,"asexual",-0.129148890914231,0,-0.000707462799679288,-0.128441428114552,-0.0927020854498966,-0.0357393426646551,"B04_a1.1_A02_1_3_A04"
"SC_0.2M_NaCl","3_env3",801,"B04_a1.1_A02_1","a1.1_A02","A02","A05","3",1,0,0,"asexual",-0.116325868895789,0,-0.000707462799679288,-0.11561840609611,-0.0927020854498966,-0.0229163206462131,"B04_a1.1_A02_1_3_A05"
"SC_0.2M_NaCl","3_env3",1043,"A04_a3_G12_1","a3_G12","G12","F06","3",1,0,0,"sexual",-0.0965994012472112,0,-0.000707462799679288,-0.0958919384475319,-0.0927020854498966,-0.0031898529976353,"A04_a3_G12_1_3_F06"
"SC_0.2M_NaCl","3_env3",803,"A04_a3_G12_1","a3_G12","G12","A06","3",1,0,0,"sexual",-0.0698206309337435,0,-0.000707462799679288,-0.0691131681340642,-0.0927020854498966,0.0235889173158324,"A04_a3_G12_1_3_A06"
"SC_0.2M_NaCl","3_env3",1045,"A04_a3_G12_1","a3_G12","G12","F07","3",1,0,0,"sexual",-0.0689602411613422,0,-0.000707462799679288,-0.0682527783616629,-0.0927020854498966,0.0244493070882337,"A04_a3_G12_1_3_F07"
"SC_0.2M_NaCl","3_env3",1099,"A06_a3_H07_1","a3_H07","H07","G10","3",1,0,0,"sexual",-0.226178750828706,0,-0.000707462799679288,-0.225471288029027,-0.0927020854498966,-0.13276920257913,"A06_a3_H07_1_3_G10"
"SC_0.2M_NaCl","3_env3",1047,"A06_a3_H07_1","a3_H07","H07","F08","3",1,0,0,"sexual",-0.0603046548330651,0,-0.000707462799679288,-0.0595971920333858,-0.0927020854498966,0.0331048934165108,"A06_a3_H07_1_3_F08"
"SC_0.2M_NaCl","3_env3",1091,"A04_a3_G12_1","a3_G12","G12","G06","3",1,0,0,"sexual",-0.0779755313583472,0,-0.000707462799679288,-0.0772680685586679,-0.0927020854498966,0.0154340168912287,"A04_a3_G12_1_3_G06"
"SC_0.2M_NaCl","3_env3",985,"B04_a1.1_A02_1","a1.1_A02","A02","E01","3",1,0,0,"asexual",-0.141010294591656,0,-0.000707462799679288,-0.140302831791977,-0.0927020854498966,-0.0476007463420801,"B04_a1.1_A02_1_3_E01"
"SC_0.2M_NaCl","3_env3",1093,"A04_a3_G12_1","a3_G12","G12","G07","3",1,0,0,"sexual",-0.105785641691215,0,-0.000707462799679288,-0.105078178891536,-0.0927020854498966,-0.0123760934416391,"A04_a3_G12_1_3_G07"
"SC_0.2M_NaCl","3_env3",853,"A04_a3_G12_1","a3_G12","G12","B07","3",1,0,0,"sexual",-0.102091814010682,0,-0.000707462799679288,-0.101384351211003,-0.0927020854498966,-0.0086822657611061,"A04_a3_G12_1_3_B07"
"SC_0.2M_NaCl","3_env3",1095,"A06_a3_H07_1","a3_H07","H07","G08","3",1,0,0,"sexual",-0.0696882130079117,0,-0.000707462799679288,-0.0689807502082324,-0.0927020854498966,0.0237213352416642,"A06_a3_H07_1_3_G08"
"SC_0.2M_NaCl","3_env3",855,"A06_a3_H07_1","a3_H07","H07","B08","3",1,0,0,"sexual",-0.06569989292128,0,-0.000707462799679288,-0.0649924301216007,-0.0927020854498966,0.0277096553282959,"A06_a3_H07_1_3_B08"
"SC_0.2M_NaCl","3_env3",857,"A06_a3_H07_1","a3_H07","H07","B09","3",1,0,0,"sexual",-0.0985972498343273,0,-0.000707462799679288,-0.097889787034648,-0.0927020854498966,-0.0051877015847514,"A06_a3_H07_1_3_B09"
"SC_0.2M_NaCl","3_env3",1033,"B04_a1.1_A02_1","a1.1_A02","A02","F01","3",1,0,0,"asexual",-0.127422717436747,0,-0.000707462799679288,-0.126715254637068,-0.0927020854498966,-0.0340131691871711,"B04_a1.1_A02_1_3_F01"
"SC_0.2M_NaCl","3_env3",859,"A04_a3_G12_1","a3_G12","G12","B10","3",1,0,0,"sexual",-0.0884389490465083,0,-0.000707462799679288,-0.087731486246829,-0.0927020854498966,0.0049705992030676,"A04_a3_G12_1_3_B10"
"SC_0.2M_NaCl","3_env3",793,"G03_a1.1_B12_1","a1.1_B12","B12","A01","3",1,0,0,"asexual",-0.088765058809972,0,-0.000707462799679288,-0.0880575960102927,-0.0927020854498966,0.0046444894396039,"G03_a1.1_B12_1_3_A01"
"SC_0.2M_NaCl","3_env3",1035,"G03_a1.1_B12_1","a1.1_B12","B12","F02","3",1,0,0,"asexual",-0.0904464303181726,0,-0.000707462799679288,-0.0897389675184933,-0.0927020854498966,0.0029631179314033,"G03_a1.1_B12_1_3_F02"
"SC_0.2M_NaCl","3_env3",795,"G03_a1.1_B12_1","a1.1_B12","B12","A02","3",1,0,0,"asexual",-0.0760081354864352,0,-0.000707462799679288,-0.0753006726867559,-0.0927020854498966,0.0174014127631407,"G03_a1.1_B12_1_3_A02"
"SC_0.2M_NaCl","3_env3",1037,"G03_a1.1_B12_1","a1.1_B12","B12","F03","3",1,0,0,"asexual",-0.0987009960580705,0,-0.000707462799679288,-0.0979935332583912,-0.0927020854498966,-0.00529144780849461,"G03_a1.1_B12_1_3_F03"
"SC_0.2M_NaCl","3_env3",797,"G03_a1.1_B12_1","a1.1_B12","B12","A03","3",1,0,0,"asexual",-0.0844384277150255,0,-0.000707462799679288,-0.0837309649153462,-0.0927020854498966,0.0089711205345504,"G03_a1.1_B12_1_3_A03"
"SC_0.2M_NaCl","3_env3",1039,"B04_a1.1_A02_1","a1.1_A02","A02","F04","3",1,0,0,"asexual",-0.0891464971282895,0,-0.000707462799679288,-0.0884390343286102,-0.0927020854498966,0.0042630511212864,"B04_a1.1_A02_1_3_F04"
"SC_0.2M_NaCl","3_env3",1081,"B04_a1.1_A02_1","a1.1_A02","A02","G01","3",1,0,0,"asexual",-0.0890057909161679,0,-0.000707462799679288,-0.0882983281164886,-0.0927020854498966,0.00440375733340799,"B04_a1.1_A02_1_3_G01"
"SC_0.2M_NaCl","3_env3",1041,"B04_a1.1_A02_1","a1.1_A02","A02","F05","3",1,0,0,"asexual",-0.127918859097717,0,-0.000707462799679288,-0.127211396298038,-0.0927020854498966,-0.0345093108481411,"B04_a1.1_A02_1_3_F05"
"SC_0.2M_NaCl","3_env3",841,"G03_a1.1_B12_1","a1.1_B12","B12","B01","3",1,0,0,"asexual",-0.0648894437154374,0,-0.000707462799679288,-0.0641819809157581,-0.0927020854498966,0.0285201045341385,"G03_a1.1_B12_1_3_B01"
"SC_0.2M_NaCl","3_env3",1083,"G03_a1.1_B12_1","a1.1_B12","B12","G02","3",1,0,0,"asexual",-0.11875312546445,0,-0.000707462799679288,-0.118045662664771,-0.0927020854498966,-0.0253435772148741,"G03_a1.1_B12_1_3_G02"
"SC_0.2M_NaCl","3_env3",843,"G03_a1.1_B12_1","a1.1_B12","B12","B02","3",1,0,0,"asexual",-0.0718671512334527,0,-0.000707462799679288,-0.0711596884337734,-0.0927020854498966,0.0215423970161232,"G03_a1.1_B12_1_3_B02"
"SC_0.2M_NaCl","3_env3",1085,"G03_a1.1_B12_1","a1.1_B12","B12","G03","3",1,0,0,"asexual",-0.112251741063654,0,-0.000707462799679288,-0.111544278263975,-0.0927020854498966,-0.0188421928140781,"G03_a1.1_B12_1_3_G03"
"SC_0.2M_NaCl","3_env3",845,"G03_a1.1_B12_1","a1.1_B12","B12","B03","3",1,0,0,"asexual",-0.104689118976553,0,-0.000707462799679288,-0.103981656176874,-0.0927020854498966,-0.0112795707269771,"G03_a1.1_B12_1_3_B03"
"SC_0.2M_NaCl","3_env3",1087,"B04_a1.1_A02_1","a1.1_A02","A02","G04","3",1,0,0,"asexual",-0.0816435327552196,0,-0.000707462799679288,-0.0809360699555403,-0.0927020854498966,0.0117660154943563,"B04_a1.1_A02_1_3_G04"
"SC_0.2M_NaCl","3_env3",1129,"B04_a1.1_A02_1","a1.1_A02","A02","H01","3",1,0,0,"asexual",-0.104232013161873,0,-0.000707462799679288,-0.103524550362194,-0.0927020854498966,-0.0108224649122971,"B04_a1.1_A02_1_3_H01"
"SC_0.2M_NaCl","3_env3",1089,"B04_a1.1_A02_1","a1.1_A02","A02","G05","3",1,0,0,"asexual",-0.13908941385716,0,-0.000707462799679288,-0.138381951057481,-0.0927020854498966,-0.0456798656075841,"B04_a1.1_A02_1_3_G05"
"SC_0.2M_NaCl","3_env3",889,"G03_a1.1_B12_1","a1.1_B12","B12","C01","3",1,0,0,"asexual",-0.101369299883439,0,-0.000707462799679288,-0.10066183708376,-0.0927020854498966,-0.0079597516338631,"G03_a1.1_B12_1_3_C01"
"SC_0.2M_NaCl","3_env3",1131,"G03_a1.1_B12_1","a1.1_B12","B12","H02","3",1,0,0,"asexual",-0.0900738330191187,0,-0.000707462799679288,-0.0893663702194394,-0.0927020854498966,0.0033357152304572,"G03_a1.1_B12_1_3_H02"
"SC_0.2M_NaCl","3_env3",891,"G03_a1.1_B12_1","a1.1_B12","B12","C02","3",1,0,0,"asexual",-0.118179099326693,0,-0.000707462799679288,-0.117471636527014,-0.0927020854498966,-0.0247695510771171,"G03_a1.1_B12_1_3_C02"
"SC_0.2M_NaCl","3_env3",1133,"G03_a1.1_B12_1","a1.1_B12","B12","H03","3",1,0,0,"asexual",-0.0664215775272297,0,-0.000707462799679288,-0.0657141147275504,-0.0927020854498966,0.0269879707223462,"G03_a1.1_B12_1_3_H03"
"SC_0.2M_NaCl","3_env3",893,"G03_a1.1_B12_1","a1.1_B12","B12","C03","3",1,0,0,"asexual",-0.0778858307482467,0,-0.000707462799679288,-0.0771783679485674,-0.0927020854498966,0.0155237175013292,"G03_a1.1_B12_1_3_C03"
"SC_0.2M_NaCl","3_env3",1135,"B04_a1.1_A02_1","a1.1_A02","A02","H04","3",1,0,0,"asexual",-0.140022266421701,0,-0.000707462799679288,-0.139314803622022,-0.0927020854498966,-0.0466127181721251,"B04_a1.1_A02_1_3_H04"
"SC_0.2M_NaCl","3_env3",895,"B04_a1.1_A02_1","a1.1_A02","A02","C04","3",1,0,0,"asexual",-0.106714768232904,0,-0.000707462799679288,-0.106007305433225,-0.0927020854498966,-0.0133052199833281,"B04_a1.1_A02_1_3_C04"
"SC_0.2M_NaCl","3_env3",1097,"A06_a3_H07_1","a3_H07","H07","G09","3",1,0,0,"sexual",-0.103235178055237,0,-0.000707462799679288,-0.102527715255558,-0.0927020854498966,-0.00982562980566111,"A06_a3_H07_1_3_G09"
"SC_0.2M_NaCl","3_env3",897,"B04_a1.1_A02_1","a1.1_A02","A02","C05","3",1,0,0,"asexual",-0.125328367163713,0,-0.000707462799679288,-0.124620904364034,-0.0927020854498966,-0.0319188189141371,"B04_a1.1_A02_1_3_C05"
"SC_0.2M_NaCl","3_env3",1139,"A04_a3_G12_1","a3_G12","G12","H06","3",1,0,0,"sexual",-0.0876901357807459,0,-0.000707462799679288,-0.0869826729810666,-0.0927020854498966,0.00571941246883,"A04_a3_G12_1_3_H06"
"SC_0.2M_NaCl","3_env3",899,"A04_a3_G12_1","a3_G12","G12","C06","3",1,0,0,"sexual",-0.0759368099185117,0,-0.000707462799679288,-0.0752293471188324,-0.0927020854498966,0.0174727383310642,"A04_a3_G12_1_3_C06"
