"env","plate_block","X","well_id","well_id_96","well_id_96_no0","plate_id","F1_AP","F1_F1","F1_ID","F1","BLOCK_ID","PAR_ID","IS_ANC","kk_strain_id","regime","strain_id","parent","tot_1","ref_1","tot_2","ref_2","s_hat","plate_means","fitness_gain","unique_id","f1_unique_id","env_means","fitness_gain_adj"
"SC_0.2M_NaCl","3_4",1328,"F15","C08","C8","3","E08","A08","D04_A08",1,4,"",NA,"D04_a1.1_H06_1","asexual","D04_A08","D04",19806,9699,17198,12565,-0.103891603024216,NA,-0.103891603024216,"D04_a1.1_H06_1_C08","D04_a1.1_H06_1_C08",-0.115497523764393,0.0116059207401773
"SC_0.2M_NaCl","3_4",1333,"H01","D01","D1","3","A10","A01","G04_A01",1,4,"",NA,"G04_a3_H09_1","sexual","G04_A01","G04",19745,7855,19505,13269,-0.116963897535388,NA,-0.116963897535388,"G04_a3_H09_1_D01","G04_a3_H09_1_D01",-0.115497523764393,-0.00146637377099468
"SC_0.2M_NaCl","3_4",1334,"H03","D02","D2","3","A10","A02","G04_A02",1,4,"",NA,"G04_a3_H09_1","sexual","G04_A02","G04",19783,9667,19924,14938,-0.114267462215876,NA,-0.114267462215876,"G04_a3_H09_1_D02","G04_a3_H09_1_D02",-0.115497523764393,0.00123006154851732
"SC_0.2M_NaCl","3_4",1335,"H05","D03","D3","3","A10","A03","G04_A03",1,4,"",NA,"G04_a3_H09_1","sexual","G04_A03","G04",19819,8606,19731,13296,-0.0990325582127338,NA,-0.0990325582127338,"G04_a3_H09_1_D03","G04_a3_H09_1_D03",-0.115497523764393,0.0164649655516595
"SC_0.2M_NaCl","3_4",1336,"H07","D04","D4","3","A10","A04","G04_A04",1,4,"",NA,"G04_a3_H09_1","sexual","G04_A04","G04",19876,10160,15622,11619,-0.102091317817988,NA,-0.102091317817988,"G04_a3_H09_1_D04","G04_a3_H09_1_D04",-0.115497523764393,0.0134062059464053
"SC_0.2M_NaCl","3_4",1337,"H09","D05","D5","3","A10","A05","G04_A05",1,4,"",NA,"G04_a3_H09_1","sexual","G04_A05","G04",19750,8459,15948,11484,-0.123368452205632,NA,-0.123368452205632,"G04_a3_H09_1_D05","G04_a3_H09_1_D05",-0.115497523764393,-0.00787092844123868
"SC_0.2M_NaCl","3_4",1338,"H11","D06","D6","3","A10","A06","G04_A06",1,4,"",NA,"G04_a3_H09_1","sexual","G04_A06","G04",19807,7561,17157,10435,-0.092197570770588,NA,-0.092197570770588,"G04_a3_H09_1_D06","G04_a3_H09_1_D06",-0.115497523764393,0.0232999529938053
"SC_0.2M_NaCl","3_4",1339,"H13","D07","D7","3","A10","A07","G04_A07",1,4,"",NA,"G04_a3_H09_1","sexual","G04_A07","G04",19796,10001,17368,12630,-0.0959646794027931,NA,-0.0959646794027931,"G04_a3_H09_1_D07","G04_a3_H09_1_D07",-0.115497523764393,0.0195328443616002
"SC_0.2M_NaCl","3_4",1340,"H15","D08","D8","3","A10","A08","G04_A08",1,4,"",NA,"G04_a3_H09_1","sexual","G04_A08","G04",19582,7938,14444,9453,-0.102182553247828,NA,-0.102182553247828,"G04_a3_H09_1_D08","G04_a3_H09_1_D08",-0.115497523764393,0.0133149705165653
"SC_0.2M_NaCl","3_4",1345,"J01","E01","E1","3","F12","B01","D05_B01",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_B01","D05",19533,11982,19672,17162,-0.146068936540079,NA,-0.146068936540079,"D05_a1.1_C12_1_E01","D05_a1.1_C12_1_E01",-0.115497523764393,-0.0305714127756857
"SC_0.2M_NaCl","3_4",1346,"J03","E02","E2","3","F12","B02","D05_B02",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_B02","D05",19613,13635,19479,17240,-0.121664897518312,NA,-0.121664897518312,"D05_a1.1_C12_1_E02","D05_a1.1_C12_1_E02",-0.115497523764393,-0.00616737375391868
"SC_0.2M_NaCl","3_4",1347,"J05","E03","E3","3","F12","B03","D05_B03",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_B03","D05",19661,12159,19680,16737,-0.125529238362558,NA,-0.125529238362558,"D05_a1.1_C12_1_E03","D05_a1.1_C12_1_E03",-0.115497523764393,-0.0100317145981647
"SC_0.2M_NaCl","3_4",1348,"J07","E04","E4","3","F12","B04","D05_B04",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_B04","D05",19580,8961,18079,13172,-0.115719362892598,NA,-0.115719362892598,"D05_a1.1_C12_1_E04","D05_a1.1_C12_1_E04",-0.115497523764393,-0.000221839128204684
"SC_0.2M_NaCl","3_4",1349,"J09","E05","E5","3","F12","B05","D05_B05",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_B05","D05",19725,10739,15477,11889,-0.101980449445175,NA,-0.101980449445175,"D05_a1.1_C12_1_E05","D05_a1.1_C12_1_E05",-0.115497523764393,0.0135170743192183
"SC_0.2M_NaCl","3_4",1350,"J11","E06","E6","3","F12","B06","D05_B06",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_B06","D05",19615,12596,16513,14090,-0.117570033858571,NA,-0.117570033858571,"D05_a1.1_C12_1_E06","D05_a1.1_C12_1_E06",-0.115497523764393,-0.00207251009417768
"SC_0.2M_NaCl","3_4",1351,"J13","E07","E7","3","F12","B07","D05_B07",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_B07","D05",19486,11098,14682,11508,-0.100808702472105,NA,-0.100808702472105,"D05_a1.1_C12_1_E07","D05_a1.1_C12_1_E07",-0.115497523764393,0.0146888212922883
"SC_0.2M_NaCl","3_4",1352,"J15","E08","E8","3","F12","B08","D05_B08",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_B08","D05",19584,8710,14388,10379,-0.11731455281821,NA,-0.11731455281821,"D05_a1.1_C12_1_E08","D05_a1.1_C12_1_E08",-0.115497523764393,-0.00181702905381669
"SC_0.2M_NaCl","3_4",1357,"L01","F01","F1","3","A08","B01","C04_B01",1,4,"",NA,"C04_a3_H02_1","sexual","C04_B01","C04",19639,9616,19643,13360,-0.0795871668937567,NA,-0.0795871668937567,"C04_a3_H02_1_F01","C04_a3_H02_1_F01",-0.115497523764393,0.0359103568706366
"SC_0.2M_NaCl","3_4",1358,"L03","F02","F2","3","A08","B02","C04_B02",1,4,"",NA,"C04_a3_H02_1","sexual","C04_B02","C04",19556,9209,19685,13520,-0.0901797289882094,NA,-0.0901797289882094,"C04_a3_H02_1_F02","C04_a3_H02_1_F02",-0.115497523764393,0.0253177947761839
"SC_0.2M_NaCl","3_4",1359,"L05","F03","F3","3","A08","B03","C04_B03",1,4,"",NA,"C04_a3_H02_1","sexual","C04_B03","C04",19537,9954,18457,12775,-0.0772203067583035,NA,-0.0772203067583035,"C04_a3_H02_1_F03","C04_a3_H02_1_F03",-0.115497523764393,0.0382772170060898
"SC_0.2M_NaCl","3_4",1360,"L07","F04","F4","3","A08","B04","C04_B04",1,4,"",NA,"C04_a3_H02_1","sexual","C04_B04","C04",19514,7844,19860,14069,-0.128494134511579,NA,-0.128494134511579,"C04_a3_H02_1_F04","C04_a3_H02_1_F04",-0.115497523764393,-0.0129966107471857
"SC_0.2M_NaCl","3_4",1361,"L09","F05","F5","3","A08","B05","C04_B05",1,4,"",NA,"C04_a3_H02_1","sexual","C04_B05","C04",19424,11300,13519,10804,-0.105114440054431,NA,-0.105114440054431,"C04_a3_H02_1_F05","C04_a3_H02_1_F05",-0.115497523764393,0.0103830837099623
"SC_0.2M_NaCl","3_4",1362,"L11","F06","F6","3","A08","B06","C04_B06",1,4,"",NA,"C04_a3_H02_1","sexual","C04_B06","C04",19652,12079,16531,15759,-0.254930324210584,NA,-0.254930324210584,"C04_a3_H02_1_F06","C04_a3_H02_1_F06",-0.115497523764393,-0.139432800446191
"SC_0.2M_NaCl","3_4",1363,"L13","F07","F7","3","A08","B07","C04_B07",1,4,"",NA,"C04_a3_H02_1","sexual","C04_B07","C04",19453,8381,16139,10388,-0.086972970082743,NA,-0.086972970082743,"C04_a3_H02_1_F07","C04_a3_H02_1_F07",-0.115497523764393,0.0285245536816503
"SC_0.2M_NaCl","3_4",1364,"L15","F08","F8","3","A08","B08","C04_B08",1,4,"",NA,"C04_a3_H02_1","sexual","C04_B08","C04",19394,8534,13397,9079,-0.0984199852036986,NA,-0.0984199852036986,"C04_a3_H02_1_F08","C04_a3_H02_1_F08",-0.115497523764393,0.0170775385606947
"SC_0.2M_NaCl","4_4",1447,"J14","E07","E7","4","A08","D07","C04_D07",1,4,"",NA,"C04_a3_H02_1","sexual","C04_D07","C04",19540,12426,17683,15167,-0.123872529811583,NA,-0.123872529811583,"C04_a3_H02_1_E07","C04_a3_H02_1_E07",-0.115497523764393,-0.00837500604718969
"SC_0.2M_NaCl","4_4",1448,"J16","E08","E8","4","A08","D08","C04_D08",1,4,"",NA,"C04_a3_H02_1","sexual","C04_D08","C04",19488,9210,19505,13942,-0.102848417427387,NA,-0.102848417427387,"C04_a3_H02_1_E08","C04_a3_H02_1_E08",-0.115497523764393,0.0126491063370063
"SC_0.2M_NaCl","4_4",1453,"L02","F01","F1","4","E08","D01","D04_D01",1,4,"",NA,"D04_a1.1_H06_1","asexual","D04_D01","D04",19600,10081,19569,14431,-0.0975352108963613,NA,-0.0975352108963613,"D04_a1.1_H06_1_F01","D04_a1.1_H06_1_F01",-0.115497523764393,0.017962312868032
"SC_0.2M_NaCl","4_4",1454,"L04","F02","F2","4","E08","D02","D04_D02",1,4,"",NA,"D04_a1.1_H06_1","asexual","D04_D02","D04",19489,14005,19572,18961,-0.24974629108506,NA,-0.24974629108506,"D04_a1.1_H06_1_F02","D04_a1.1_H06_1_F02",-0.115497523764393,-0.134248767320667
"SC_0.2M_NaCl","4_4",1455,"L06","F03","F3","4","E08","D03","D04_D03",1,4,"",NA,"D04_a1.1_H06_1","asexual","D04_D03","D04",19396,11810,19489,16857,-0.141437980039254,NA,-0.141437980039254,"D04_a1.1_H06_1_F03","D04_a1.1_H06_1_F03",-0.115497523764393,-0.0259404562748607
"SC_0.2M_NaCl","4_4",1456,"L08","F04","F4","4","E08","D04","D04_D04",1,4,"",NA,"D04_a1.1_H06_1","asexual","D04_D04","D04",19535,12528,14982,13144,-0.138623086694142,NA,-0.138623086694142,"D04_a1.1_H06_1_F04","D04_a1.1_H06_1_F04",-0.115497523764393,-0.0231255629297487
"SC_0.2M_NaCl","4_4",1430,"H04","D02","D2","4","F12","C02","D05_C02",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_C02","D05",19634,9029,19501,13264,-0.0915438269540257,NA,-0.0915438269540257,"D05_a1.1_C12_1_D02","D05_a1.1_C12_1_D02",-0.115497523764393,0.0239536968103676
"SC_0.2M_NaCl","4_4",1431,"H06","D03","D3","4","F12","C03","D05_C03",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_C03","D05",19819,13285,19732,17672,-0.143965921728343,NA,-0.143965921728343,"D05_a1.1_C12_1_D03","D05_a1.1_C12_1_D03",-0.115497523764393,-0.0284683979639497
"SC_0.2M_NaCl","4_4",1432,"H08","D04","D4","4","F12","C04","D05_C04",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_C04","D05",19613,9966,19677,14153,-0.090829206653386,NA,-0.090829206653386,"D05_a1.1_C12_1_D04","D05_a1.1_C12_1_D04",-0.115497523764393,0.0246683171110073
"SC_0.2M_NaCl","4_4",1433,"H10","D05","D5","4","F12","C05","D05_C05",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_C05","D05",19717,12214,19830,17574,-0.156554730920049,NA,-0.156554730920049,"D05_a1.1_C12_1_D05","D05_a1.1_C12_1_D05",-0.115497523764393,-0.0410572071556557
"SC_0.2M_NaCl","4_4",1434,"H12","D06","D6","4","F12","C06","D05_C06",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_C06","D05",19693,10658,19571,14620,-0.0917596018111948,NA,-0.0917596018111948,"D05_a1.1_C12_1_D06","D05_a1.1_C12_1_D06",-0.115497523764393,0.0237379219531985
"SC_0.2M_NaCl","4_4",1422,"F12","C06","C6","4","A10","C06","G04_C06",1,4,"",NA,"G04_a3_H09_1","sexual","G04_C06","G04",19660,9113,19870,13272,-0.0845029473862242,NA,-0.0845029473862242,"G04_a3_H09_1_C06","G04_a3_H09_1_C06",-0.115497523764393,0.0309945763781691
"SC_0.2M_NaCl","4_4",1423,"F14","C07","C7","4","A10","C07","G04_C07",1,4,"",NA,"G04_a3_H09_1","sexual","G04_C07","G04",19665,10190,19162,13838,-0.0882443434277611,NA,-0.0882443434277611,"G04_a3_H09_1_C07","G04_a3_H09_1_C07",-0.115497523764393,0.0272531803366322
"SC_0.2M_NaCl","4_4",1424,"F16","C08","C8","4","A10","C08","G04_C08",1,4,"",NA,"G04_a3_H09_1","sexual","G04_C08","G04",19591,9221,19773,14825,-0.121476502103798,NA,-0.121476502103798,"G04_a3_H09_1_C08","G04_a3_H09_1_C08",-0.115497523764393,-0.00597897833940468
"SC_0.2M_NaCl","4_4",1429,"H02","D01","D1","4","F12","C01","D05_C01",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_C01","D05",19707,9239,19632,12994,-0.0796566329139848,NA,-0.0796566329139848,"D05_a1.1_C12_1_D01","D05_a1.1_C12_1_D01",-0.115497523764393,0.0358408908504085
"SC_0.2M_NaCl","4_4",1443,"J06","E03","E3","4","A08","D03","C04_D03",1,4,"",NA,"C04_a3_H02_1","sexual","C04_D03","C04",19559,9029,19484,13655,-0.10050470026828,NA,-0.10050470026828,"C04_a3_H02_1_E03","C04_a3_H02_1_E03",-0.115497523764393,0.0149928234961133
"SC_0.2M_NaCl","4_4",1444,"J08","E04","E4","4","A08","D04","C04_D04",1,4,"",NA,"C04_a3_H02_1","sexual","C04_D04","C04",19806,12745,19462,18441,-0.230324155411658,NA,-0.230324155411658,"C04_a3_H02_1_E04","C04_a3_H02_1_E04",-0.115497523764393,-0.114826631647265
"SC_0.2M_NaCl","4_4",1445,"J10","E05","E5","4","A08","D05","C04_D05",1,4,"",NA,"C04_a3_H02_1","sexual","C04_D05","C04",19529,8951,19497,13770,-0.104431159408383,NA,-0.104431159408383,"C04_a3_H02_1_E05","C04_a3_H02_1_E05",-0.115497523764393,0.0110663643560103
"SC_0.2M_NaCl","4_4",1446,"J12","E06","E6","4","A08","D06","C04_D06",1,4,"",NA,"C04_a3_H02_1","sexual","C04_D06","C04",19570,9690,17844,13635,-0.119483301236622,NA,-0.119483301236622,"C04_a3_H02_1_E06","C04_a3_H02_1_E06",-0.115497523764393,-0.00398577747222868
"SC_0.2M_NaCl","4_4",1435,"H14","D07","D7","4","F12","C07","D05_C07",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_C07","D05",19739,9265,19668,13184,-0.0832318505413659,NA,-0.0832318505413659,"D05_a1.1_C12_1_D07","D05_a1.1_C12_1_D07",-0.115497523764393,0.0322656732230274
"SC_0.2M_NaCl","4_4",1436,"H16","D08","D8","4","F12","C08","D05_C08",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_C08","D05",19831,9765,19947,13736,-0.0824057054043535,NA,-0.0824057054043535,"D05_a1.1_C12_1_D08","D05_a1.1_C12_1_D08",-0.115497523764393,0.0330918183600398
"SC_0.2M_NaCl","4_4",1442,"J04","E02","E2","4","A08","D02","C04_D02",1,4,"",NA,"C04_a3_H02_1","sexual","C04_D02","C04",19793,12887,19759,18758,-0.230679237541521,NA,-0.230679237541521,"C04_a3_H02_1_E02","C04_a3_H02_1_E02",-0.115497523764393,-0.115181713777128
"SC_0.2M_NaCl","4_4",1441,"J02","E01","E1","4","A08","D01","C04_D01",1,4,"",NA,"C04_a3_H02_1","sexual","C04_D01","C04",19641,10267,19597,14050,-0.0838370185890344,NA,-0.0838370185890344,"C04_a3_H02_1_E01","C04_a3_H02_1_E01",-0.115497523764393,0.0316605051753589
"SC_pH7.3","1_4",1118,"C03","B02","B2","1","A08","A02","C04_A02",1,4,"",NA,"C04_a3_H02_1","sexual","C04_A02","C04",19948,13019,18640,14104,-0.0503718552400102,NA,-0.0503718552400102,"C04_a3_H02_1_B02","C04_a3_H02_1_B02",-0.049107222674026,-0.00126463256598421
"SC_pH7.3","1_4",1119,"C05","B03","B3","1","A08","A03","C04_A03",1,4,"",NA,"C04_a3_H02_1","sexual","C04_A03","C04",19925,8300,19394,8029,0.0010576033431092,NA,0.0010576033431092,"C04_a3_H02_1_B03","C04_a3_H02_1_B03",-0.049107222674026,0.0501648260171352
"SC_pH7.3","1_4",1105,"A01","A01","A1","1","F12","A01","D05_A01",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_A01","D05",19939,14420,18564,16101,-0.0917081815324962,NA,-0.0917081815324962,"D05_a1.1_C12_1_A01","D05_a1.1_C12_1_A01",-0.049107222674026,-0.0426009588584702
"SC_pH7.3","1_4",1106,"A03","A02","A2","1","F12","A02","D05_A02",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_A02","D05",19976,12477,18865,15610,-0.105860218775718,NA,-0.105860218775718,"D05_a1.1_C12_1_A02","D05_a1.1_C12_1_A02",-0.049107222674026,-0.056752996101692
"SC_pH7.3","1_4",1107,"A05","A03","A3","1","F12","A03","D05_A03",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_A03","D05",19917,9036,19640,9138,-0.00466773782885303,NA,-0.00466773782885303,"D05_a1.1_C12_1_A03","D05_a1.1_C12_1_A03",-0.049107222674026,0.044439484845173
"SC_pH7.3","1_4",1108,"A07","A04","A4","1","F12","A04","D05_A04",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_A04","D05",19959,12785,16877,13723,-0.0892592539113591,NA,-0.0892592539113591,"D05_a1.1_C12_1_A04","D05_a1.1_C12_1_A04",-0.049107222674026,-0.0401520312373331
"SC_pH7.3","1_4",1109,"A09","A05","A5","1","F12","A05","D05_A05",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_A05","D05",19966,11238,17694,10479,-0.0120446418107734,NA,-0.0120446418107734,"D05_a1.1_C12_1_A05","D05_a1.1_C12_1_A05",-0.049107222674026,0.0370625808632526
"SC_pH7.3","1_4",1110,"A11","A06","A6","1","F12","A06","D05_A06",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_A06","D05",19938,14084,18660,14807,-0.0468333763259449,NA,-0.0468333763259449,"D05_a1.1_C12_1_A06","D05_a1.1_C12_1_A06",-0.049107222674026,0.00227384634808109
"SC_pH7.3","1_4",1111,"A13","A07","A7","1","F12","A07","D05_A07",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_A07","D05",19983,8847,19656,9463,-0.0155792932430635,NA,-0.0155792932430635,"D05_a1.1_C12_1_A07","D05_a1.1_C12_1_A07",-0.049107222674026,0.0335279294309625
"SC_pH7.3","1_4",1112,"A15","A08","A8","1","F12","A08","D05_A08",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_A08","D05",19971,14219,18349,15961,-0.0994660573174574,NA,-0.0994660573174574,"D05_a1.1_C12_1_A08","D05_a1.1_C12_1_A08",-0.049107222674026,-0.0503588346434314
"SC_pH7.3","1_4",1117,"C01","B01","B1","1","A08","A01","C04_A01",1,4,"",NA,"C04_a3_H02_1","sexual","C04_A01","C04",19972,9818,19912,10737,-0.0190863607400706,NA,-0.0190863607400706,"C04_a3_H02_1_B01","C04_a3_H02_1_B01",-0.049107222674026,0.0300208619339554
"SC_pH7.3","2_4",1276,"M08","G04","G4","2","A10","D04","G04_D04",1,4,"",NA,"G04_a3_H09_1","sexual","G04_D04","G04",19900,5715,11929,3569,-0.00579177884254536,NA,-0.00579177884254536,"G04_a3_H09_1_G04","G04_a3_H09_1_G04",-0.049107222674026,0.0433154438314806
"SC_pH7.3","2_4",1277,"M10","G05","G5","2","A10","D05","G04_D05",1,4,"",NA,"G04_a3_H09_1","sexual","G04_D05","G04",19887,6292,11078,4050,-0.0219237803682,NA,-0.0219237803682,"G04_a3_H09_1_G05","G04_a3_H09_1_G05",-0.049107222674026,0.027183442305826
"SC_pH7.3","2_4",1278,"M12","G06","G6","2","A10","D06","G04_D06",1,4,"",NA,"G04_a3_H09_1","sexual","G04_D06","G04",19715,5854,11400,3391,-0.000251290676347837,NA,-0.000251290676347837,"G04_a3_H09_1_G06","G04_a3_H09_1_G06",-0.049107222674026,0.0488559319976781
"SC_pH7.3","2_4",1279,"M14","G07","G7","2","A10","D07","G04_D07",1,4,"",NA,"G04_a3_H09_1","sexual","G04_D07","G04",19832,7951,13894,7819,-0.0654017458472569,NA,-0.0654017458472569,"G04_a3_H09_1_G07","G04_a3_H09_1_G07",-0.049107222674026,-0.0162945231732309
"SC_pH7.3","2_4",1280,"M16","G08","G8","2","A10","D08","G04_D08",1,4,"",NA,"G04_a3_H09_1","sexual","G04_D08","G04",18379,6215,9650,3246,0.000798428118962513,NA,0.000798428118962513,"G04_a3_H09_1_G08","G04_a3_H09_1_G08",-0.049107222674026,0.0499056507929885
"SC_pH7.3","2_4",1285,"O02","H01","H1","2","F12","D01","D05_D01",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_D01","D05",19955,14006,19270,17032,-0.117324864667389,NA,-0.117324864667389,"D05_a1.1_C12_1_H01","D05_a1.1_C12_1_H01",-0.049107222674026,-0.068217641993363
"SC_pH7.3","2_4",1286,"O04","H02","H2","2","F12","D02","D05_D02",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_D02","D05",19841,11541,18453,15331,-0.126175270259936,NA,-0.126175270259936,"D05_a1.1_C12_1_H02","D05_a1.1_C12_1_H02",-0.049107222674026,-0.07706804758591
"SC_pH7.3","2_4",1287,"O06","H03","H3","2","F12","D03","D05_D03",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_D03","D05",19959,10074,14928,11414,-0.115914629164873,NA,-0.115914629164873,"D05_a1.1_C12_1_H03","D05_a1.1_C12_1_H03",-0.049107222674026,-0.066807406490847
"SC_pH7.3","2_4",1288,"O08","H04","H4","2","F12","D04","D05_D04",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_D04","D05",19935,5255,16613,6142,-0.049384690957076,NA,-0.049384690957076,"D05_a1.1_C12_1_H04","D05_a1.1_C12_1_H04",-0.049107222674026,-0.00027746828305001
"SC_pH7.3","2_4",1289,"O10","H05","H5","2","F12","D05","D05_D05",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_D05","D05",19890,7373,15006,7086,-0.0417992841955318,NA,-0.0417992841955318,"D05_a1.1_C12_1_H05","D05_a1.1_C12_1_H05",-0.049107222674026,0.00730793847849419
"SC_pH7.3","2_4",1290,"O12","H06","H6","2","F12","D06","D05_D06",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_D06","D05",19953,6138,18726,7936,-0.0504045592890364,NA,-0.0504045592890364,"D05_a1.1_C12_1_H06","D05_a1.1_C12_1_H06",-0.049107222674026,-0.00129733661501041
"SC_pH7.3","2_4",1291,"O14","H07","H7","2","F12","D07","D05_D07",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_D07","D05",18195,10119,11143,7657,-0.0561347170736125,NA,-0.0561347170736125,"D05_a1.1_C12_1_H07","D05_a1.1_C12_1_H07",-0.049107222674026,-0.00702749439958651
"SC_pH7.3","2_4",1292,"O16","H08","H8","2","F12","D08","D05_D08",1,4,"",NA,"D05_a1.1_C12_1","asexual","D05_D08","D05",19876,9679,11614,8618,-0.110870994275381,NA,-0.110870994275381,"D05_a1.1_C12_1_H08","D05_a1.1_C12_1_H08",-0.049107222674026,-0.061763771601355
"SC_pH7.3","1_4",1172,"K15","F08","F8","1","A08","B08","C04_B08",1,4,"",NA,"C04_a3_H02_1","sexual","C04_B08","C04",19867,6763,13189,5069,-0.0190264353834537,NA,-0.0190264353834537,"C04_a3_H02_1_F08","C04_a3_H02_1_F08",-0.049107222674026,0.0300807872905723
"SC_pH7.3","1_4",1177,"M01","G01","G1","1","E08","B01","D04_B01",1,4,"",NA,"D04_a1.1_H06_1","asexual","D04_B01","D04",19862,6422,19289,8011,-0.0396467411275671,NA,-0.0396467411275671,"D04_a1.1_H06_1_G01","D04_a1.1_H06_1_G01",-0.049107222674026,0.00946048154645888
"SC_pH7.3","1_4",1178,"M03","G02","G2","1","E08","B02","D04_B02",1,4,"",NA,"D04_a1.1_H06_1","asexual","D04_B02","D04",19955,5427,19078,6905,-0.0417716729211466,NA,-0.0417716729211466,"D04_a1.1_H06_1_G02","D04_a1.1_H06_1_G02",-0.049107222674026,0.00733554975287939
"SC_pH7.3","1_4",1179,"M05","G03","G3","1","E08","B03","D04_B03",1,4,"",NA,"D04_a1.1_H06_1","asexual","D04_B03","D04",19866,11885,17439,12601,-0.0559061379781435,NA,-0.0559061379781435,"D04_a1.1_H06_1_G03","D04_a1.1_H06_1_G03",-0.049107222674026,-0.00679891530411751
"SC_pH7.3","1_4",1120,"C07","B04","B4","1","A08","A04","C04_A04",1,4,"",NA,"C04_a3_H02_1","sexual","C04_A04","C04",19929,8306,19558,9633,-0.0306145625655242,NA,-0.0306145625655242,"C04_a3_H02_1_B04","C04_a3_H02_1_B04",-0.049107222674026,0.0184926601085018
"SC_pH7.3","1_4",1121,"C09","B05","B5","1","A08","A05","C04_A05",1,4,"",NA,"C04_a3_H02_1","sexual","C04_A05","C04",19936,9187,16218,7776,-0.00748461054994279,NA,-0.00748461054994279,"C04_a3_H02_1_B05","C04_a3_H02_1_B05",-0.049107222674026,0.0416226121240832
"SC_pH7.3","1_4",1122,"C11","B06","B6","1","A08","A06","C04_A06",1,4,"",NA,"C04_a3_H02_1","sexual","C04_A06","C04",19929,8862,17521,8223,-0.00993310172257161,NA,-0.00993310172257161,"C04_a3_H02_1_B06","C04_a3_H02_1_B06",-0.049107222674026,0.0391741209514544
"SC_pH7.3","1_4",1123,"C13","B07","B7","1","A08","A07","C04_A07",1,4,"",NA,"C04_a3_H02_1","sexual","C04_A07","C04",19944,8650,15476,7328,-0.0160642419314127,NA,-0.0160642419314127,"C04_a3_H02_1_B07","C04_a3_H02_1_B07",-0.049107222674026,0.0330429807426133
"SC_pH7.3","1_4",1124,"C15","B08","B8","1","A08","A08","C04_A08",1,4,"",NA,"C04_a3_H02_1","sexual","C04_A08","C04",19897,12990,14242,10451,-0.0382423390502496,NA,-0.0382423390502496,"C04_a3_H02_1_B08","C04_a3_H02_1_B08",-0.049107222674026,0.0108648836237764
"SC_pH7.3","1_4",1129,"E01","C01","C1","1","E08","A01","D04_A01",1,4,"",NA,"D04_a1.1_H06_1","asexual","D04_A01","D04",19821,10862,16436,11787,-0.0737733240538772,NA,-0.0737733240538772,"D04_a1.1_H06_1_C01","D04_a1.1_H06_1_C01",-0.049107222674026,-0.0246661013798512
"SC_pH7.3","1_4",1130,"E03","C02","C2","1","E08","A02","D04_A02",1,4,"",NA,"D04_a1.1_H06_1","asexual","D04_A02","D04",19794,13808,19042,15858,-0.0769711111957506,NA,-0.0769711111957506,"D04_a1.1_H06_1_C02","D04_a1.1_H06_1_C02",-0.049107222674026,-0.0278638885217246
"SC_pH7.3","1_4",1131,"E05","C03","C3","1","E08","A03","D04_A03",1,4,"",NA,"D04_a1.1_H06_1","asexual","D04_A03","D04",19933,7071,19748,7953,-0.0204148818205928,NA,-0.0204148818205928,"D04_a1.1_H06_1_C03","D04_a1.1_H06_1_C03",-0.049107222674026,0.0286923408534332
"SC_pH7.3","1_4",1132,"E07","C04","C4","1","E08","A04","D04_A04",1,4,"",NA,"D04_a1.1_H06_1","asexual","D04_A04","D04",19901,12164,13644,10496,-0.0751760147398776,NA,-0.0751760147398776,"D04_a1.1_H06_1_C04","D04_a1.1_H06_1_C04",-0.049107222674026,-0.0260687920658516
